product,ceasa,price,date
ALFACE,CEASA_PE - RECIFE,8.4,2018-04-09
ALFACE,CEASA_PR - CASCAVEL,24.0,2018-04-09
ALFACE,CEASA_PR - CURITIBA,18.0,2018-04-09
ALFACE,CEASA_RJ - RIO DE JANEIRO,7.92,2018-04-09
ALFACE,CEASA_RN - NATAL,12.0,2018-04-09
ALFACE,CEASA_RS - PORTO ALEGRE,20.0,2018-04-09
ALFACE,CEASA_SP - CAMPINAS,21.6,2018-04-09
ALFACE,CEASAMINAS - BELO HORIZONTE,15.0,2018-04-09
ALFACE,CEASAMINAS - UBERABA,20.0,2018-04-09
ALFACE,CEAGESP - RIBEIRAO PRETO,12.0,2018-04-10
ALFACE,CEAGESP - SAO PAULO,14.73,2018-04-10
ALFACE,CEASA_AL - MACEIO,10.0,2018-04-10
ALFACE,CEASA_CE - FORTALEZA,12.0,2018-04-10
ALFACE,CEASA_DF - BRASILIA,15.33,2018-04-10
ALFACE,CEASA_ES - VITORIA,11.83,2018-04-10
ALFACE,CEASA_GO - GOIANIA,12.0,2018-04-10
ALFACE,CEASA_MA - SAO LUIZ,12.5,2018-04-10
ALFACE,CEASA_MS - CAMPO GRANDE,16.67,2018-04-10
ALFACE,CEASA_PA - BELEM,9.0,2018-04-10
ALFACE,CEASA_PB - CAMPINA GRANDE,21.03,2018-04-10
ALFACE,CEASA_PB - JOAO PESSOA,12.0,2018-04-10
ALFACE,CEASA_PB - PATOS,11.6,2018-04-10
ALFACE,CEASA_PE - RECIFE,9.6,2018-04-10
ALFACE,CEASA_PR - CASCAVEL,24.0,2018-04-10
ALFACE,CEASA_PR - CURITIBA,18.0,2018-04-10
ALFACE,CEASA_RN - NATAL,12.0,2018-04-10
ALFACE,CEASA_RS - CAXIAS DO SUL,14.25,2018-04-10
ALFACE,CEASA_RS - PORTO ALEGRE,20.0,2018-04-10
ALFACE,CEASA_TO - PALMAS,0.0,2018-04-10
ALFACE,CEASAMINAS - BELO HORIZONTE,13.0,2018-04-10
ALFACE,CEAGESP - ARARAQUARA,16.67,2018-04-11
ALFACE,CEAGESP - RIBEIRAO PRETO,12.0,2018-04-11
ALFACE,CEAGESP - S J DOS CAMPOS,5.12,2018-04-11
ALFACE,CEAGESP - SAO JOSE RIO PRETO,15.75,2018-04-11
ALFACE,CEAGESP - SAO PAULO,14.87,2018-04-11
ALFACE,CEASA_CE - FORTALEZA,12.0,2018-04-11
ALFACE,CEASA_DF - BRASILIA,15.33,2018-04-11
ALFACE,CEASA_ES - VITORIA,11.0,2018-04-11
ALFACE,CEASA_MA - SAO LUIZ,12.5,2018-04-11
ALFACE,CEASA_PB - CAMPINA GRANDE,21.33,2018-04-11
ALFACE,CEASA_PB - JOAO PESSOA,12.0,2018-04-11
ALFACE,CEASA_PE - RECIFE,12.0,2018-04-11
ALFACE,CEASA_PR - CASCAVEL,24.0,2018-04-11
ALFACE,CEASA_PR - CURITIBA,15.0,2018-04-11
ALFACE,CEASA_RJ - RIO DE JANEIRO,9.96,2018-04-11
ALFACE,CEASA_RN - NATAL,12.0,2018-04-11
ALFACE,CEASA_RS - PORTO ALEGRE,20.0,2018-04-11
ALFACE,CEASA_SC - FLORIANOPOLIS,10.8,2018-04-11
ALFACE,CEASA_SP - CAMPINAS,21.6,2018-04-11
ALFACE,CEASAMINAS - BELO HORIZONTE,10.0,2018-04-11
ALFACE,CEAGESP - BAURU,26.25,2018-04-12
ALFACE,CEAGESP - MARILIA,30.0,2018-04-12
ALFACE,CEAGESP - RIBEIRAO PRETO,12.0,2018-04-12
ALFACE,CEAGESP - SAO PAULO,15.05,2018-04-12
ALFACE,CEASA_AC - RIO BRANCO,0.0,2018-04-12
ALFACE,CEASA_CE - FORTALEZA,18.0,2018-04-12
ALFACE,CEASA_DF - BRASILIA,15.33,2018-04-12
ALFACE,CEASA_ES - VITORIA,13.0,2018-04-12
ALFACE,CEASA_GO - GOIANIA,12.0,2018-04-12
ALFACE,CEASA_MA - SAO LUIZ,12.5,2018-04-12
ALFACE,CEASA_MS - CAMPO GRANDE,16.67,2018-04-12
ALFACE,CEASA_MT - CUIABA,15.0,2018-04-12
ALFACE,CEASA_PA - BELEM,9.0,2018-04-12
ALFACE,CEASA_PB - CAMPINA GRANDE,21.33,2018-04-12
ALFACE,CEASA_PB - JOAO PESSOA,12.0,2018-04-12
ALFACE,CEASA_PB - PATOS,11.6,2018-04-12
ALFACE,CEASA_PE - RECIFE,8.4,2018-04-12
ALFACE,CEASA_PR - CASCAVEL,24.0,2018-04-12
ALFACE,CEASA_RJ - RIO DE JANEIRO,9.96,2018-04-12
ALFACE,CEASA_RN - NATAL,12.0,2018-04-12
ALFACE,CEASA_RS - PORTO ALEGRE,15.0,2018-04-12
ALFACE,CEASAMINAS - BARBACENA,10.0,2018-04-12
ALFACE,CEASAMINAS - BELO HORIZONTE,10.0,2018-04-12
ALFACE,CEASAMINAS - UBERABA,20.0,2018-04-12
ALFACE,CEAGESP - ARARAQUARA,16.67,2018-04-13
ALFACE,CEAGESP - RIBEIRAO PRETO,12.0,2018-04-13
ALFACE,CEAGESP - SAO JOSE RIO PRETO,15.75,2018-04-13
ALFACE,CEAGESP - SAO PAULO,14.7,2018-04-13
ALFACE,CEAGESP - SOROCABA,2.1,2018-04-13
ALFACE,CEASA_CE - FORTALEZA,12.0,2018-04-13
ALFACE,CEASA_CE - TIANGUA,12.0,2018-04-13
ALFACE,CEASA_DF - BRASILIA,15.33,2018-04-13
ALFACE,CEASA_ES - VITORIA,9.5,2018-04-13
ALFACE,CEASA_MA - SAO LUIZ,12.5,2018-04-13
ALFACE,CEASA_MS - CAMPO GRANDE,16.67,2018-04-13
ALFACE,CEASA_MT - CUIABA,15.0,2018-04-13
ALFACE,CEASA_PB - CAMPINA GRANDE,21.33,2018-04-13
ALFACE,CEASA_PB - JOAO PESSOA,12.0,2018-04-13
ALFACE,CEASA_PE - RECIFE,9.6,2018-04-13
ALFACE,CEASA_PR - CASCAVEL,24.0,2018-04-13
ALFACE,CEASA_RJ - RIO DE JANEIRO,9.96,2018-04-13
ALFACE,CEASA_RN - NATAL,12.0,2018-04-13
ALFACE,CEASA_RS - PORTO ALEGRE,15.0,2018-04-13
ALFACE,CEASA_SP - CAMPINAS,21.6,2018-04-13
ALFACE,CEASAMINAS - BELO HORIZONTE,10.0,2018-04-13
ALFACE,CEAGESP - ARACATUBA,10.8,2018-04-16
ALFACE,CEAGESP - ARARAQUARA,16.67,2018-04-16
ALFACE,CEAGESP - BAURU,26.25,2018-04-16
ALFACE,CEAGESP - MARILIA,30.0,2018-04-16
ALFACE,CEAGESP - PRES. PRUDENTE,2.14,2018-04-16
ALFACE,CEAGESP - RIBEIRAO PRETO,12.0,2018-04-16
ALFACE,CEAGESP - SAO JOSE RIO PRETO,15.75,2018-04-16
ALFACE,CEAGESP - SAO PAULO,15.3,2018-04-16
ALFACE,CEAGESP - SOROCABA,2.45,2018-04-16
ALFACE,CEASA_DF - BRASILIA,15.33,2018-04-16
ALFACE,CEASA_ES - VITORIA,11.83,2018-04-16
ALFACE,CEASA_GO - GOIANIA,12.0,2018-04-16
ALFACE,CEASA_MA - SAO LUIZ,12.5,2018-04-16
ALFACE,CEASA_MS - CAMPO GRANDE,16.67,2018-04-16
ALFACE,CEASA_MT - CUIABA,18.0,2018-04-16
ALFACE,CEASA_PB - CAMPINA GRANDE,21.33,2018-04-16
ALFACE,CEASA_PB - JOAO PESSOA,12.0,2018-04-16
ALFACE,CEASA_PB - PATOS,11.61,2018-04-16
ALFACE,CEASA_PE - RECIFE,9.6,2018-04-16
ALFACE,CEASA_PR - CASCAVEL,24.0,2018-04-16
ALFACE,CEASA_RJ - RIO DE JANEIRO,6.6,2018-04-16
ALFACE,CEASA_RN - NATAL,12.0,2018-04-16
ALFACE,CEASA_RS - PORTO ALEGRE,15.0,2018-04-16
ALFACE,CEASA_SP - CAMPINAS,21.6,2018-04-16
ALFACE,CEASAMINAS - BELO HORIZONTE,12.0,2018-04-16
ALFACE,CEASAMINAS - UBERABA,20.0,2018-04-16
ALFACE,CEAGESP - RIBEIRAO PRETO,12.0,2018-04-17
ALFACE,CEAGESP - SAO PAULO,15.16,2018-04-17
ALFACE,CEASA_AL - MACEIO,10.0,2018-04-17
ALFACE,CEASA_CE - FORTALEZA,12.0,2018-04-17
ALFACE,CEASA_DF - BRASILIA,15.33,2018-04-17
ALFACE,CEASA_ES - VITORIA,13.33,2018-04-17
ALFACE,CEASA_GO - GOIANIA,12.0,2018-04-17
ALFACE,CEASA_MA - SAO LUIZ,12.5,2018-04-17
ALFACE,CEASA_MS - CAMPO GRANDE,16.67,2018-04-17
ALFACE,CEASA_MT - CUIABA,18.0,2018-04-17
ALFACE,CEASA_PB - CAMPINA GRANDE,21.33,2018-04-17
ALFACE,CEASA_PB - JOAO PESSOA,12.0,2018-04-17
ALFACE,CEASA_PE - RECIFE,9.6,2018-04-17
ALFACE,CEASA_PR - CASCAVEL,24.0,2018-04-17
ALFACE,CEASA_RJ - RIO DE JANEIRO,6.6,2018-04-17
ALFACE,CEASA_RN - NATAL,12.0,2018-04-17
ALFACE,CEASA_RS - CAXIAS DO SUL,14.25,2018-04-17
ALFACE,CEASA_RS - PORTO ALEGRE,15.0,2018-04-17
ALFACE,CEASAMINAS - BELO HORIZONTE,13.0,2018-04-17
ALFACE,CEAGESP - ARARAQUARA,16.67,2018-04-18
ALFACE,CEAGESP - RIBEIRAO PRETO,12.0,2018-04-18
ALFACE,CEAGESP - S J DOS CAMPOS,5.12,2018-04-18
ALFACE,CEAGESP - SAO JOSE RIO PRETO,15.75,2018-04-18
ALFACE,CEAGESP - SAO PAULO,14.95,2018-04-18
ALFACE,CEASA_CE - FORTALEZA,12.0,2018-04-18
ALFACE,CEASA_DF - BRASILIA,15.33,2018-04-18
ALFACE,CEASA_ES - VITORIA,12.27,2018-04-18
ALFACE,CEASA_MA - SAO LUIZ,12.5,2018-04-18
ALFACE,CEASA_MS - CAMPO GRANDE,16.67,2018-04-18
ALFACE,CEASA_MT - CUIABA,18.0,2018-04-18
ALFACE,CEASA_PB - CAMPINA GRANDE,21.33,2018-04-18
ALFACE,CEASA_PB - JOAO PESSOA,12.0,2018-04-18
ALFACE,CEASA_PE - RECIFE,12.0,2018-04-18
ALFACE,CEASA_PR - CASCAVEL,24.0,2018-04-18
ALFACE,CEASA_RJ - RIO DE JANEIRO,9.96,2018-04-18
ALFACE,CEASA_RN - NATAL,12.0,2018-04-18
ALFACE,CEASA_RS - PORTO ALEGRE,15.0,2018-04-18
ALFACE,CEASA_SP - CAMPINAS,21.6,2018-04-18
ALFACE,CEASAMINAS - BELO HORIZONTE,15.0,2018-04-18
ALFACE,CEAGESP - MARILIA,30.0,2018-04-19
ALFACE,CEAGESP - RIBEIRAO PRETO,12.0,2018-04-19
ALFACE,CEAGESP - SAO PAULO,14.95,2018-04-19
ALFACE,CEASA_CE - FORTALEZA,14.4,2018-04-19
ALFACE,CEASA_DF - BRASILIA,15.33,2018-04-19
ALFACE,CEASA_ES - VITORIA,12.93,2018-04-19
ALFACE,CEASA_GO - GOIANIA,12.0,2018-04-19
ALFACE,CEASA_MA - SAO LUIZ,12.5,2018-04-19
ALFACE,CEASA_PB - JOAO PESSOA,12.0,2018-04-19
ALFACE,CEASA_PB - PATOS,12.81,2018-04-19
ALFACE,CEASA_PE - RECIFE,9.6,2018-04-19
ALFACE,CEASA_PR - CASCAVEL,24.0,2018-04-19
ALFACE,CEASA_RJ - RIO DE JANEIRO,7.92,2018-04-19
ALFACE,CEASA_RN - NATAL,12.0,2018-04-19
ALFACE,CEASA_RS - PORTO ALEGRE,12.0,2018-04-19
ALFACE,CEASA_TO - PALMAS,0.0,2018-04-19
ALFACE,CEASAMINAS - BARBACENA,10.0,2018-04-19
ALFACE,CEASAMINAS - BELO HORIZONTE,12.0,2018-04-19
ALFACE,CEASAMINAS - UBERABA,20.0,2018-04-19
ALFACE,CEAGESP - ARARAQUARA,16.67,2018-04-20
ALFACE,CEAGESP - RIBEIRAO PRETO,12.0,2018-04-20
ALFACE,CEAGESP - SAO JOSE RIO PRETO,15.75,2018-04-20
ALFACE,CEAGESP - SAO PAULO,14.95,2018-04-20
ALFACE,CEASA_CE - FORTALEZA,14.4,2018-04-20
ALFACE,CEASA_DF - BRASILIA,15.33,2018-04-20
ALFACE,CEASA_ES - VITORIA,11.83,2018-04-20
ALFACE,CEASA_MA - SAO LUIZ,12.5,2018-04-20
ALFACE,CEASA_MS - CAMPO GRANDE,16.67,2018-04-20
ALFACE,CEASA_MT - CUIABA,18.0,2018-04-20
ALFACE,CEASA_PB - CAMPINA GRANDE,21.33,2018-04-20
ALFACE,CEASA_PB - JOAO PESSOA,12.0,2018-04-20
ALFACE,CEASA_PE - RECIFE,12.0,2018-04-20
ALFACE,CEASA_PR - CASCAVEL,24.0,2018-04-20
ALFACE,CEASA_RJ - RIO DE JANEIRO,9.96,2018-04-20
ALFACE,CEASA_RN - NATAL,12.0,2018-04-20
ALFACE,CEASA_RS - PORTO ALEGRE,12.0,2018-04-20
ALFACE,CEASA_SP - CAMPINAS,21.6,2018-04-20
ALFACE,CEASAMINAS - BELO HORIZONTE,13.0,2018-04-20
ALFACE,CEAGESP - ARARAQUARA,16.67,2018-04-23
ALFACE,CEAGESP - BAURU,18.75,2018-04-23
ALFACE,CEAGESP - MARILIA,30.0,2018-04-23
ALFACE,CEAGESP - RIBEIRAO PRETO,12.0,2018-04-23
ALFACE,CEAGESP - SAO JOSE RIO PRETO,15.75,2018-04-23
ALFACE,CEAGESP - SAO PAULO,13.38,2018-04-23
ALFACE,CEASA_CE - FORTALEZA,14.4,2018-04-23
ALFACE,CEASA_DF - BRASILIA,15.33,2018-04-23
ALFACE,CEASA_ES - VITORIA,13.33,2018-04-23
ALFACE,CEASA_GO - GOIANIA,12.0,2018-04-23
ALFACE,CEASA_MA - SAO LUIZ,12.5,2018-04-23
ALFACE,CEASA_MT - CUIABA,18.0,2018-04-23
ALFACE,CEASA_PB - JOAO PESSOA,12.0,2018-04-23
ALFACE,CEASA_PB - PATOS,12.81,2018-04-23
ALFACE,CEASA_PE - RECIFE,9.6,2018-04-23
ALFACE,CEASA_PR - CASCAVEL,24.0,2018-04-23
ALFACE,CEASA_RN - NATAL,12.0,2018-04-23
ALFACE,CEASA_RS - PORTO ALEGRE,12.0,2018-04-23
ALFACE,CEASA_SP - CAMPINAS,21.6,2018-04-23
ALFACE,CEASAMINAS - BELO HORIZONTE,15.0,2018-04-23
ALFACE,CEAGESP - PRES. PRUDENTE,2.14,2018-04-24
ALFACE,CEAGESP - RIBEIRAO PRETO,12.0,2018-04-24
ALFACE,CEAGESP - SAO PAULO,13.11,2018-04-24
ALFACE,CEASA_AL - MACEIO,10.0,2018-04-24
ALFACE,CEASA_CE - TIANGUA,12.0,2018-04-24
ALFACE,CEASA_DF - BRASILIA,15.33,2018-04-24
ALFACE,CEASA_ES - VITORIA,13.67,2018-04-24
ALFACE,CEASA_GO - GOIANIA,12.0,2018-04-24
ALFACE,CEASA_MA - SAO LUIZ,12.5,2018-04-24
ALFACE,CEASA_MS - CAMPO GRANDE,16.67,2018-04-24
ALFACE,CEASA_PA - BELEM,12.0,2018-04-24
ALFACE,CEASA_PB - CAMPINA GRANDE,20.49,2018-04-24
ALFACE,CEASA_PB - JOAO PESSOA,12.0,2018-04-24
ALFACE,CEASA_PB - PATOS,12.81,2018-04-24
ALFACE,CEASA_PE - RECIFE,9.6,2018-04-24
ALFACE,CEASA_PR - CASCAVEL,24.0,2018-04-24
ALFACE,CEASA_PR - CURITIBA,18.0,2018-04-24
ALFACE,CEASA_RJ - RIO DE JANEIRO,9.96,2018-04-24
ALFACE,CEASA_RN - NATAL,12.0,2018-04-24
ALFACE,CEASA_RS - CAXIAS DO SUL,13.33,2018-04-24
ALFACE,CEASA_RS - PORTO ALEGRE,12.0,2018-04-24
ALFACE,CEASAMINAS - BELO HORIZONTE,13.0,2018-04-24
ALFACE,CEAGESP - ARARAQUARA,16.67,2018-04-25
ALFACE,CEAGESP - RIBEIRAO PRETO,12.0,2018-04-25
ALFACE,CEAGESP - S J DOS CAMPOS,5.12,2018-04-25
ALFACE,CEAGESP - SAO JOSE RIO PRETO,15.75,2018-04-25
ALFACE,CEAGESP - SAO PAULO,13.11,2018-04-25
ALFACE,CEASA_DF - BRASILIA,15.33,2018-04-25
ALFACE,CEASA_ES - VITORIA,13.33,2018-04-25
ALFACE,CEASA_MA - SAO LUIZ,12.5,2018-04-25
ALFACE,CEASA_MS - CAMPO GRANDE,16.67,2018-04-25
ALFACE,CEASA_MT - CUIABA,18.0,2018-04-25
ALFACE,CEASA_PB - CAMPINA GRANDE,18.12,2018-04-25
ALFACE,CEASA_PB - JOAO PESSOA,12.0,2018-04-25
ALFACE,CEASA_PE - RECIFE,12.0,2018-04-25
ALFACE,CEASA_PR - CASCAVEL,24.0,2018-04-25
ALFACE,CEASA_RJ - RIO DE JANEIRO,9.96,2018-04-25
ALFACE,CEASA_RN - NATAL,12.0,2018-04-25
ALFACE,CEASA_RS - PORTO ALEGRE,12.0,2018-04-25
ALFACE,CEASA_SC - FLORIANOPOLIS,10.8,2018-04-25
ALFACE,CEASA_SP - CAMPINAS,21.6,2018-04-25
ALFACE,CEASAMINAS - BELO HORIZONTE,15.0,2018-04-25
ALFACE,CEAGESP - MARILIA,30.0,2018-04-26
ALFACE,CEAGESP - RIBEIRAO PRETO,12.0,2018-04-26
ALFACE,CEAGESP - SAO PAULO,12.16,2018-04-26
ALFACE,CEASA_AC - RIO BRANCO,2.0,2018-04-26
ALFACE,CEASA_AL - MACEIO,10.0,2018-04-26
ALFACE,CEASA_DF - BRASILIA,15.33,2018-04-26
ALFACE,CEASA_ES - VITORIA,13.0,2018-04-26
ALFACE,CEASA_GO - GOIANIA,12.0,2018-04-26
ALFACE,CEASA_MA - SAO LUIZ,12.5,2018-04-26
ALFACE,CEASA_MS - CAMPO GRANDE,16.67,2018-04-26
ALFACE,CEASA_PA - BELEM,12.0,2018-04-26
ALFACE,CEASA_PB - PATOS,12.81,2018-04-26
ALFACE,CEASA_PE - RECIFE,12.0,2018-04-26
ALFACE,CEASA_PR - CASCAVEL,24.0,2018-04-26
ALFACE,CEASA_RJ - RIO DE JANEIRO,12.0,2018-04-26
ALFACE,CEASA_RN - NATAL,12.0,2018-04-26
ALFACE,CEASA_RS - PORTO ALEGRE,10.0,2018-04-26
ALFACE,CEASA_TO - PALMAS,0.0,2018-04-26
ALFACE,CEASAMINAS - BARBACENA,10.0,2018-04-26
ALFACE,CEASAMINAS - BELO HORIZONTE,15.0,2018-04-26
ALFACE,CEASAMINAS - UBERABA,20.0,2018-04-26
ALFACE,CEAGESP - ARARAQUARA,16.67,2018-04-27
ALFACE,CEAGESP - RIBEIRAO PRETO,12.0,2018-04-27
ALFACE,CEAGESP - S J DOS CAMPOS,5.12,2018-04-27
ALFACE,CEAGESP - SAO JOSE RIO PRETO,15.75,2018-04-27
ALFACE,CEAGESP - SAO PAULO,13.11,2018-04-27
ALFACE,CEAGESP - SOROCABA,2.45,2018-04-27
ALFACE,CEASA_CE - FORTALEZA,18.0,2018-04-27
ALFACE,CEASA_DF - BRASILIA,15.33,2018-04-27
ALFACE,CEASA_ES - VITORIA,12.27,2018-04-27
ALFACE,CEASA_MA - SAO LUIZ,12.5,2018-04-27
ALFACE,CEASA_MS - CAMPO GRANDE,16.67,2018-04-27
ALFACE,CEASA_MT - CUIABA,18.0,2018-04-27
ALFACE,CEASA_PB - CAMPINA GRANDE,19.15,2018-04-27
ALFACE,CEASA_PB - JOAO PESSOA,12.0,2018-04-27
ALFACE,CEASA_PE - RECIFE,12.0,2018-04-27
ALFACE,CEASA_PR - CASCAVEL,24.0,2018-04-27
ALFACE,CEASA_RJ - RIO DE JANEIRO,7.92,2018-04-27
ALFACE,CEASA_RN - NATAL,12.0,2018-04-27
ALFACE,CEASA_RS - PORTO ALEGRE,10.0,2018-04-27
ALFACE,CEASA_SP - CAMPINAS,21.6,2018-04-27
ALFACE,CEASAMINAS - BELO HORIZONTE,15.0,2018-04-27
ALFACE,CEAGESP - ARARAQUARA,16.67,2018-04-30
ALFACE,CEAGESP - BAURU,18.75,2018-04-30
ALFACE,CEAGESP - MARILIA,30.0,2018-04-30
ALFACE,CEAGESP - RIBEIRAO PRETO,12.0,2018-04-30
ALFACE,CEASA_DF - BRASILIA,15.33,2018-04-30
ALFACE,CEASA_ES - VITORIA,14.17,2018-04-30
ALFACE,CEASA_MA - SAO LUIZ,12.5,2018-04-30
ALFACE,CEASA_MS - CAMPO GRANDE,16.67,2018-04-30
ALFACE,CEASA_PB - CAMPINA GRANDE,17.1,2018-04-30
ALFACE,CEASA_PB - JOAO PESSOA,12.0,2018-04-30
ALFACE,CEASA_PB - PATOS,11.61,2018-04-30
ALFACE,CEASA_PE - RECIFE,14.4,2018-04-30
ALFACE,CEASA_PR - CASCAVEL,24.0,2018-04-30
ALFACE,CEASA_RJ - RIO DE JANEIRO,13.32,2018-04-30
ALFACE,CEASA_RN - NATAL,12.0,2018-04-30
ALFACE,CEASA_RS - PORTO ALEGRE,10.0,2018-04-30
ALFACE,CEASA_SP - CAMPINAS,21.6,2018-04-30
ALFACE,CEASAMINAS - UBERABA,20.0,2018-04-30
ALFACE,CEAGESP - RIBEIRAO PRETO,12.0,2018-05-01
ALFACE,CEASA_MA - SAO LUIZ,12.5,2018-05-01
ALFACE,CEAGESP - ARARAQUARA,16.67,2018-05-02
ALFACE,CEAGESP - RIBEIRAO PRETO,12.0,2018-05-02
ALFACE,CEAGESP - SAO JOSE RIO PRETO,15.75,2018-05-02
ALFACE,CEAGESP - SAO PAULO,11.11,2018-05-02
ALFACE,CEASA_AC - RIO BRANCO,1.5,2018-05-02
ALFACE,CEASA_CE - FORTALEZA,18.0,2018-05-02
ALFACE,CEASA_DF - BRASILIA,15.33,2018-05-02
ALFACE,CEASA_ES - VITORIA,8.13,2018-05-02
ALFACE,CEASA_MA - SAO LUIZ,12.5,2018-05-02
ALFACE,CEASA_MS - CAMPO GRANDE,16.67,2018-05-02
ALFACE,CEASA_MT - CUIABA,18.0,2018-05-02
ALFACE,CEASA_PB - CAMPINA GRANDE,13.47,2018-05-02
ALFACE,CEASA_PE - RECIFE,12.0,2018-05-02
ALFACE,CEASA_PR - CASCAVEL,24.0,2018-05-02
ALFACE,CEASA_RJ - RIO DE JANEIRO,12.0,2018-05-02
ALFACE,CEASA_RN - NATAL,12.0,2018-05-02
ALFACE,CEASA_RS - CAXIAS DO SUL,11.5,2018-05-02
ALFACE,CEASA_RS - PORTO ALEGRE,8.0,2018-05-02
ALFACE,CEASA_SP - CAMPINAS,21.6,2018-05-02
ALFACE,CEASA_TO - PALMAS,0.0,2018-05-02
ALFACE,CEASAMINAS - BELO HORIZONTE,15.0,2018-05-02
ALFACE,CEAGESP - BAURU,18.75,2018-05-03
ALFACE,CEAGESP - MARILIA,30.0,2018-05-03
ALFACE,CEAGESP - RIBEIRAO PRETO,12.0,2018-05-03
ALFACE,CEAGESP - SAO PAULO,10.94,2018-05-03
ALFACE,CEASA_AL - MACEIO,10.0,2018-05-03
ALFACE,CEASA_DF - BRASILIA,12.0,2018-05-03
ALFACE,CEASA_ES - VITORIA,11.83,2018-05-03
ALFACE,CEASA_GO - GOIANIA,12.0,2018-05-03
ALFACE,CEASA_MA - SAO LUIZ,12.5,2018-05-03
ALFACE,CEASA_MS - CAMPO GRANDE,16.67,2018-05-03
ALFACE,CEASA_PB - CAMPINA GRANDE,11.5,2018-05-03
ALFACE,CEASA_PB - JOAO PESSOA,12.0,2018-05-03
ALFACE,CEASA_PB - PATOS,12.39,2018-05-03
ALFACE,CEASA_PE - RECIFE,12.0,2018-05-03
ALFACE,CEASA_PR - CASCAVEL,24.0,2018-05-03
ALFACE,CEASA_PR - CURITIBA,18.0,2018-05-03
ALFACE,CEASA_RJ - RIO DE JANEIRO,7.92,2018-05-03
ALFACE,CEASA_RN - NATAL,12.0,2018-05-03
ALFACE,CEASA_RS - PORTO ALEGRE,8.0,2018-05-03
ALFACE,CEASAMINAS - BELO HORIZONTE,15.0,2018-05-03
ALFACE,CEASAMINAS - UBERABA,20.0,2018-05-03
ALFACE,CEAGESP - ARARAQUARA,16.67,2018-05-04
ALFACE,CEAGESP - RIBEIRAO PRETO,12.0,2018-05-04
ALFACE,CEAGESP - S J DOS CAMPOS,5.13,2018-05-04
ALFACE,CEAGESP - SAO JOSE RIO PRETO,15.75,2018-05-04
ALFACE,CEAGESP - SAO PAULO,10.33,2018-05-04
ALFACE,CEASA_DF - BRASILIA,0.0,2018-05-04
ALFACE,CEASA_ES - VITORIA,11.17,2018-05-04
ALFACE,CEASA_GO - GOIANIA,12.0,2018-05-04
ALFACE,CEASA_MA - SAO LUIZ,12.5,2018-05-04
ALFACE,CEASA_MS - CAMPO GRANDE,16.67,2018-05-04
ALFACE,CEASA_MT - CUIABA,18.0,2018-05-04
ALFACE,CEASA_PB - CAMPINA GRANDE,13.17,2018-05-04
ALFACE,CEASA_PB - JOAO PESSOA,13.0,2018-05-04
ALFACE,CEASA_PE - RECIFE,12.0,2018-05-04
ALFACE,CEASA_PR - CASCAVEL,24.0,2018-05-04
ALFACE,CEASA_RJ - RIO DE JANEIRO,7.92,2018-05-04
ALFACE,CEASA_RN - NATAL,12.0,2018-05-04
ALFACE,CEASA_RS - PORTO ALEGRE,8.0,2018-05-04
ALFACE,CEASA_SP - CAMPINAS,21.6,2018-05-04
ALFACE,CEASAMINAS - BELO HORIZONTE,15.0,2018-05-04
ALFACE,CEAGESP - ARARAQUARA,16.67,2018-05-07
ALFACE,CEAGESP - BAURU,18.75,2018-05-07
ALFACE,CEAGESP - MARILIA,30.0,2018-05-07
ALFACE,CEAGESP - RIBEIRAO PRETO,12.0,2018-05-07
ALFACE,CEAGESP - SAO JOSE RIO PRETO,15.75,2018-05-07
ALFACE,CEAGESP - SAO PAULO,9.4,2018-05-07
ALFACE,CEAGESP - SOROCABA,29.4,2018-05-07
ALFACE,CEASA_CE - FORTALEZA,18.0,2018-05-07
ALFACE,CEASA_DF - BRASILIA,12.0,2018-05-07
ALFACE,CEASA_ES - VITORIA,10.0,2018-05-07
ALFACE,CEASA_GO - GOIANIA,12.0,2018-05-07
ALFACE,CEASA_MA - SAO LUIZ,12.5,2018-05-07
ALFACE,CEASA_MS - CAMPO GRANDE,16.0,2018-05-07
ALFACE,CEASA_MT - CUIABA,18.0,2018-05-07
ALFACE,CEASA_PB - CAMPINA GRANDE,15.84,2018-05-07
ALFACE,CEASA_PB - JOAO PESSOA,13.0,2018-05-07
ALFACE,CEASA_PB - PATOS,12.39,2018-05-07
ALFACE,CEASA_PE - RECIFE,12.0,2018-05-07
ALFACE,CEASA_PR - CASCAVEL,24.0,2018-05-07
ALFACE,CEASA_PR - CURITIBA,13.0,2018-05-07
ALFACE,CEASA_RJ - RIO DE JANEIRO,9.96,2018-05-07
ALFACE,CEASA_RN - NATAL,12.0,2018-05-07
ALFACE,CEASA_RS - PORTO ALEGRE,8.0,2018-05-07
ALFACE,CEASA_SP - CAMPINAS,21.6,2018-05-07
ALFACE,CEASAMINAS - BELO HORIZONTE,15.0,2018-05-07
ALFACE,CEASAMINAS - UBERABA,20.0,2018-05-07
ALFACE,CEAGESP - RIBEIRAO PRETO,12.0,2018-05-08
ALFACE,CEAGESP - SAO PAULO,8.46,2018-05-08
ALFACE,CEASA_CE - FORTALEZA,18.0,2018-05-08
ALFACE,CEASA_CE - TIANGUA,12.0,2018-05-08
ALFACE,CEASA_DF - BRASILIA,12.0,2018-05-08
ALFACE,CEASA_ES - VITORIA,10.0,2018-05-08
