,data,precipitacao,pressao_atmosferica,radiacao,umidade_relativa,velocidade_media_vento
500,2019-01-07,34.35,131827.56712962964,146051.29162663233,10776.175925925925,112.96249999999999
501,2019-01-08,34.35,131826.48796296297,146328.5559123466,10786.75925925926,113.125
502,2019-01-09,34.35,131825.2587962963,146748.84327498398,10785.175925925927,112.99583333333334
503,2019-01-10,34.35,131823.16712962964,147160.16854970925,10766.842592592591,113.15416666666667
504,2019-01-11,34.03333333333333,131825.75046296295,148651.96854970924,10755.63425925926,113.4125
505,2019-01-12,33.93333333333333,131829.00462962964,149125.20261564333,10754.842592592591,113.30416666666666
506,2019-01-13,33.19166666666666,131823.65462962963,149336.21213945287,10753.342592592591,113.10000000000001
507,2019-01-14,33.19166666666666,131813.56296296295,149954.20713945286,10752.675925925927,113.19583333333333
508,2019-01-15,33.19166666666666,131804.10462962964,149928.97547278617,10755.592592592593,113.07916666666668
509,2019-01-16,33.19166666666666,131796.83796296298,150582.8338061195,10748.175925925925,113.41666666666666
510,2019-01-17,33.19166666666666,131789.3962962963,151764.42785373854,10734.425925925927,113.97083333333333
511,2019-01-18,33.19166666666666,131782.37962962964,152115.05785373854,10729.592592592593,113.95833333333333
512,2019-01-19,33.20833333333333,131774.1837962963,152713.92785373857,10733.425925925927,114.16666666666667
513,2019-01-20,34.633333333333326,131766.40046296295,152926.249422366,10739.550925925925,114.19166666666666
514,2019-01-21,34.633333333333326,131761.82962962962,153066.17918427076,10741.717592592591,114.20833333333334
515,2019-01-22,33.675,131763.2337962963,153748.16585093742,10733.550925925925,114.64166666666667
516,2019-01-23,33.64166666666666,131766.05462962962,154253.0668033184,10726.342592592593,114.37083333333334
517,2019-01-24,33.85,131764.92546296294,154251.98763665173,10722.425925925927,114.27499999999999
518,2019-01-25,35.025,131765.10046296296,154228.17632443452,10725.00925925926,114.45
519,2019-01-26,35.03333333333333,131769.11712962962,154234.36410723996,10723.967592592593,114.9125
520,2019-01-27,35.03333333333333,131772.05462962962,154540.13077390663,10717.467592592593,115.21666666666665
521,2019-01-28,35.03333333333333,131773.37962962964,156096.63791676378,10711.717592592593,115.575
522,2019-01-29,35.016666666666666,131773.82962962962,157381.19029771615,10702.342592592593,115.93333333333332
523,2019-01-30,35.016666666666666,131771.45462962962,157565.9210669469,10698.25925925926,115.9
524,2019-01-31,35.016666666666666,131769.84629629628,157799.84799002385,10684.50925925926,116.00416666666666
525,2019-02-01,35.016666666666666,131768.4171296296,158205.38590211174,10671.217592592593,115.8125
526,2019-02-02,35.016666666666666,131765.0587962963,159719.9919460678,10661.675925925925,116.16666666666666
527,2019-02-03,35.733333333333334,131764.28796296296,159929.27908892493,10655.217592592593,116.25
528,2019-02-04,39.291666666666664,131766.70462962965,159148.43660772193,10662.75925925926,115.4125
529,2019-02-05,39.775,131767.5462962963,159429.7381461835,10659.467592592591,115.77083333333333
530,2019-02-06,41.324999999999996,131765.69212962964,159246.0804538758,10655.592592592593,115.58333333333334
531,2019-02-07,41.33333333333333,131764.27546296295,158610.09872310655,10653.75925925926,115.40833333333333
532,2019-02-08,41.30833333333333,131764.1712962963,159546.57479148262,10643.25925925926,115.76666666666667
533,2019-02-09,41.3,131764.86296296297,159380.1262337903,10644.300925925925,115.41666666666667
534,2019-02-10,41.275,131764.08796296295,158664.2178725863,10645.175925925925,114.90416666666667
535,2019-02-11,41.25,131759.62546296295,159269.36755207347,10633.00925925926,114.8625
536,2019-02-12,40.791666666666664,131752.02546296298,159647.11915463756,10622.75925925926,115.09583333333333
537,2019-02-13,43.15833333333333,131747.93796296295,159520.2008854068,10630.717592592591,115.475
538,2019-02-14,43.225,131746.6837962963,159548.2572956632,10626.88425925926,115.90833333333333
539,2019-02-15,43.125,131742.36712962962,159719.4779434365,10619.800925925925,115.97083333333333
540,2019-02-16,43.766666666666666,131737.86296296297,159693.37858446213,10616.800925925927,116.33333333333334
541,2019-02-17,46.0,131736.0712962963,158914.01448189805,10622.217592592593,116.04583333333333
542,2019-02-18,43.925000000000004,131730.8837962963,159381.36704600058,10615.50925925926,116.18333333333334
543,2019-02-19,44.68333333333334,131724.02962962963,159522.09140497496,10607.675925925925,116.6375
544,2019-02-20,43.833333333333336,131723.20462962965,158965.6881582217,10604.13425925926,116.29166666666667
545,2019-02-21,43.333333333333336,131722.62962962964,159159.23399155505,10600.592592592591,115.42916666666667
546,2019-02-22,45.175,131723.85462962964,159700.9048248884,10594.75925925926,115.95833333333334
